instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
205.0,09/01/2011,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.43,0.45976,1,40,41
206.0,09/01/2011,1.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.35517999999999994,0,38,38
207.0,09/01/2011,1.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.14,0.1061,0.46,0.5850599999999999,1,19,20
208.0,09/01/2011,1.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.41789999999999994,5,10,15
209.0,09/01/2011,1.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.12,0.1364,0.5,0.2716,0,6,6
210.0,10/01/2011,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.39704,2,3,5
211.0,10/01/2011,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.39704,1,0,1
212.0,10/01/2011,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.31345999999999996,0,3,3
213.0,10/01/2011,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.31345999999999996,0,1,1
214.0,10/01/2011,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.1,0.1212,0.54,0.18802,84,2,86
215.0,10/01/2011,1.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.1,0.1061,0.54,0.35517999999999994,0,3,3
216.0,10/01/2011,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.39704,0,31,31
217.0,10/01/2011,1.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.31345999999999996,2,75,77
218.0,10/01/2011,1.0,0.0,1.0,8.0,0.0,1.0,1.0,2.0,0.12,0.1212,0.5,0.39704,4,184,188
219.0,10/01/2011,1.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.41789999999999994,2,92,94
220.0,10/01/2011,1.0,0.0,1.0,10.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.41789999999999994,0,31,31
221.0,10/01/2011,1.0,0.0,1.0,11.0,0.0,1.0,1.0,2.0,0.16,0.1364,0.47,0.39704,2,28,30
222.0,10/01/2011,1.0,0.0,1.0,12.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.39704,5,47,52
223.0,10/01/2011,1.0,0.0,1.0,13.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.39704,4,50,54
224.0,10/01/2011,1.0,0.0,1.0,14.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.31345999999999996,0,47,47
225.0,10/01/2011,1.0,0.0,1.0,15.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.31345999999999996,2,43,45
226.0,10/01/2011,1.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,0.2,0.2121,0.4,0.18802,4,70,74
227.0,10/01/2011,1.0,0.0,1.0,17.0,0.0,1.0,1.0,1.0,0.2,0.2273,0.4,0.14629999999999999,4,174,178
228.0,10/01/2011,1.0,0.0,1.0,18.0,0.0,1.0,1.0,1.0,0.2,0.197,0.4,0.31345999999999996,1,154,155
229.0,10/01/2011,1.0,0.0,1.0,19.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.47,0.22988,3,92,95
230.0,10/01/2011,1.0,0.0,1.0,20.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.5,0.22988,1,73,74
231.0,10/01/2011,1.0,0.0,1.0,21.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.59,0.2716,1,37,38
232.0,10/01/2011,1.0,0.0,1.0,22.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.22988,2,22,24
233.0,10/01/2011,1.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.22988,0,18,18
234.0,11/01/2011,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.14,0.1667,0.59,0.14629999999999999,2,10,12
235.0,11/01/2011,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.14,0.1515,0.59,0.22988,0,3,3
236.0,11/01/2011,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.55,0.2716,0,3,3
237.0,11/01/2011,1.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.18802,0,6,6
238.0,11/01/2011,1.0,0.0,1.0,6.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.18802,0,27,27
239.0,11/01/2011,1.0,0.0,1.0,7.0,0.0,2.0,1.0,2.0,0.16,0.2273,0.55,0.0,2,97,99
240.0,11/01/2011,1.0,0.0,1.0,8.0,0.0,2.0,1.0,2.0,0.18,0.2121,0.51,0.12544,3,214,217
241.0,11/01/2011,1.0,0.0,1.0,9.0,0.0,2.0,1.0,2.0,0.18,0.197,0.51,0.22988,3,127,130
242.0,11/01/2011,1.0,0.0,1.0,10.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.51,0.22988,3,51,54
243.0,11/01/2011,1.0,0.0,1.0,11.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.47,0.18802,4,31,35
244.0,11/01/2011,1.0,0.0,1.0,12.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.51,0.14629999999999999,2,55,57
245.0,11/01/2011,1.0,0.0,1.0,13.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.12544,6,46,52
246.0,11/01/2011,1.0,0.0,1.0,14.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.12544,3,60,63
247.0,11/01/2011,1.0,0.0,1.0,15.0,0.0,2.0,1.0,2.0,0.16,0.197,0.8,0.12544,2,45,47
248.0,11/01/2011,1.0,0.0,1.0,16.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.31345999999999996,4,72,76
249.0,11/01/2011,1.0,0.0,1.0,17.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.31345999999999996,6,130,136
250.0,11/01/2011,1.0,0.0,1.0,18.0,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.14629999999999999,1,94,95
251.0,11/01/2011,1.0,0.0,1.0,19.0,0.0,2.0,1.0,3.0,0.16,0.2273,0.93,0.0,0,51,51
252.0,11/01/2011,1.0,0.0,1.0,20.0,0.0,2.0,1.0,3.0,0.16,0.1515,0.93,0.2716,0,32,32
253.0,11/01/2011,1.0,0.0,1.0,21.0,0.0,2.0,1.0,3.0,0.16,0.197,0.86,0.12544,0,20,20
254.0,11/01/2011,1.0,0.0,1.0,22.0,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.14629999999999999,1,28,29
255.0,11/01/2011,1.0,0.0,1.0,23.0,0.0,2.0,1.0,3.0,0.16,0.197,0.93,0.12544,1,18,19
256.0,12/01/2011,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.16,0.197,0.86,0.12544,0,7,7
257.0,12/01/2011,1.0,0.0,1.0,1.0,0.0,3.0,1.0,913.0,0.16,0.1818,0.86,0.14629999999999999,0,6,6
258.0,12/01/2011,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.18802,0,1,1
,12/01/2011,1.0,0.0,1.0,5.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.22988,0,5,5
260.0,12/01/2011,1.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,0.12,0.1515,0.93,0.18802,0,16,16
261.0,12/01/2011,1.0,0.0,1.0,,0.0,3.0,1.0,1.0,0.14,0.1515,0.69,0.18802,0,54,54
262.0,12/01/2011,1.0,0.0,1.0,8.0,0.0,3.0,1.0,1.0,0.16,0.1667,0.59,0.22988,3,125,128
263.0,12/01/2011,1.0,0.0,1.0,9.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.59,0.45976,3,78,81
264.0,12/01/2011,1.0,0.0,1.0,10.0,0.0,3.0,1.0,1.0,0.18,0.1818,0.55,0.31345999999999996,0,39,39
265.0,12/01/2011,1.0,0.0,1.0,11.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.51,0.5433399999999999,3,32,35
266.0,12/01/2011,1.0,0.0,1.0,12.0,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.8149399999999999,3,52,55
267.0,12/01/2011,1.0,0.0,1.0,13.0,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.50148,0,49,49
268.0,12/01/2011,1.0,0.0,1.0,14.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.45976,0,44,44
269.0,12/01/2011,1.0,0.0,1.0,15.0,0.0,3.0,1.0,1.0,0.2,0.1667,0.47,0.5850599999999999,1,48,49
270.0,12/01/2011,1.0,0.0,1.0,16.0,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.45976,5,63,68
271.0,12/01/2011,1.0,0.0,1.0,17.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.50148,0,139,139
272.0,12/01/2011,1.0,0.0,1.0,18.0,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.7313599999999999,2,135,137
273.0,12/01/2011,1.0,0.0,1.0,19.0,0.0,3.0,1.0,1.0,0.16,0.1515,0.47,0.5850599999999999,797,82,879
274.0,12/01/2011,1.0,0.0,1.0,20.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.5,0.45976,2,54,56
275.0,12/01/2011,1.0,0.0,1.0,21.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.55,0.45976,0,57,57
276.0,12/01/2011,1.0,0.0,1.0,22.0,0.0,3.0,1.0,1.0,0.16,0.1212,0.55,0.6269199999999999,1,32,33
277.0,12/01/2011,1.0,0.0,1.0,522.0,0.0,3.0,1.0,1.0,0.14,0.1061,0.59,0.5850599999999999,1,19,20
278.0,13/01/2011,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.59,0.39704,1,6,7
279.0,13/01/2011,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.39704,0,2,2
280.0,13/01/2011,1.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.50148,0,2,2
281.0,,1.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.45976,0,3,3
282.0,13/01/2011,1.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.35517999999999994,0,4,4
283.0,13/01/2011,1.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.18802,0,3,3
284.0,13/01/2011,1.0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.18802,0,28,28
285.0,13/01/2011,1.0,0.0,1.0,7.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.5,0.18802,0,72,72
286.0,13/01/2011,1.0,0.0,1.0,8.0,0.0,4.0,1.0,1.0,0.14,0.1364,0.5,0.2716,5,197,202
287.0,13/01/2011,1.0,0.0,1.0,9.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.45976,2,137,139
288.0,13/01/2011,1.0,0.0,1.0,10.0,0.0,4.0,1.0,571.0,0.16,0.1364,0.44,0.50148,2,36,38
289.0,13/01/2011,1.0,0.0,1.0,11.0,0.0,4.0,1.0,2.0,0.2,0.1667,0.44,0.6269199999999999,4,33,37
290.0,13/01/2011,1.0,0.0,1.0,12.0,0.0,4.0,1.0,1.0,0.2,0.1667,0.44,0.5850599999999999,3,49,52
291.0,13/01/2011,1.0,0.0,1.0,13.0,0.0,4.0,1.0,1.0,0.22,0.197,0.41,0.6269199999999999,2,81,83
292.0,13/01/2011,1.0,0.0,1.0,14.0,0.0,4.0,1.0,1.0,0.22,0.197,0.41,0.5433399999999999,3,39,42
293.0,13/01/2011,1.0,0.0,1.0,15.0,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.41789999999999994,5,55,60
294.0,13/01/2011,1.0,0.0,1.0,16.0,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.50148,2,76,78
295.0,13/01/2011,1.0,0.0,1.0,17.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.39704,4,158,162
296.0,13/01/2011,1.0,0.0,1.0,18.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.45976,3,141,144
297.0,13/01/2011,1.0,0.0,1.0,19.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.35517999999999994,1,98,99
298.0,13/01/2011,1.0,0.0,1.0,20.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.31345999999999996,0,64,64
299.0,13/01/2011,1.0,0.0,1.0,21.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.41789999999999994,0,40,40
300.0,13/01/2011,1.0,0.0,1.0,22.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.45976,0,30,30
301.0,13/01/2011,1.0,0.0,1.0,23.0,0.0,4.0,1.0,1.0,0.12,0.1364,0.5,0.2716,1,14,15
302.0,14/01/2011,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.12,0.1364,0.5,0.2716,0,14,14
303.0,14/01/2011,1.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.22988,0,5,5
304.0,14/01/2011,1.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.18802,0,1,1
305.0,14/01/2011,1.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.14629999999999999,0,1,1
306.0,14/01/2011,1.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.12544,0,8,8
307.0,14/01/2011,1.0,0.0,1.0,6.0,0.0,4.0,1.0,,0.1,0.1818,0.54,0.0,0,17,17
308.0,14/01/2011,1.0,0.0,1.0,7.0,0.0,5.0,1.0,,0.1,0.1212,0.74,0.22988,0,70,70
309.0,14/01/2011,1.0,0.0,1.0,8.0,0.0,5.0,1.0,1.0,0.12,0.1667,0.68,0.0,2,156,158
310.0,14/01/2011,1.0,0.0,1.0,9.0,0.0,5.0,1.0,1.0,0.14,0.1515,0.69,0.18802,0,117,117
311.0,14/01/2011,1.0,0.0,1.0,10.0,0.0,5.0,1.0,1.0,0.18,0.1818,0.55,0.2716,4,40,44
312.0,14/01/2011,1.0,0.0,1.0,11.0,0.0,5.0,1.0,1.0,0.18,0.1667,0.51,0.39704,6,47,53
313.0,14/01/2011,1.0,0.0,1.0,12.0,0.0,5.0,1.0,1.0,0.2,0.197,0.44,0.35517999999999994,2,59,61
314.0,14/01/2011,1.0,0.0,1.0,624.0,0.0,5.0,1.0,1.0,0.22,0.197,0.37,0.5433399999999999,4,73,77
315.0,14/01/2011,1.0,0.0,1.0,14.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.41,0.39704,5,59,64
316.0,14/01/2011,1.0,0.0,1.0,15.0,0.0,5.0,1.0,1.0,0.24,0.2424,0.38,0.22988,9,59,68
1263.0,14/01/2011,1.0,0.0,1.0,16.0,0.0,5.0,1.0,26.0,0.22,0.2424,0.41,0.14629999999999999,3,87,90
318.0,14/01/2011,1.0,0.0,1.0,17.0,0.0,5.0,1.0,1.0,0.22,0.2273,0.41,0.22988,4,155,159
319.0,14/01/2011,1.0,0.0,1.0,18.0,0.0,5.0,1.0,1.0,0.2,0.2576,0.47,0.0,5,134,139
320.0,14/01/2011,1.0,0.0,1.0,19.0,0.0,5.0,1.0,1.0,0.16,0.197,0.59,0.12544,3,89,92
321.0,14/01/2011,1.0,0.0,1.0,20.0,0.0,5.0,1.0,1.0,0.18,0.2424,0.59,0.0,0,68,68
322.0,14/01/2011,1.0,0.0,1.0,,0.0,5.0,1.0,1.0,0.16,0.2273,0.69,0.0,4,48,52
323.0,14/01/2011,1.0,0.0,1.0,22.0,0.0,5.0,1.0,2.0,0.16,0.2273,0.69,0.0,2,34,36
324.0,14/01/2011,1.0,0.0,1.0,23.0,0.0,5.0,1.0,2.0,0.18,0.2424,0.55,0.0,1,26,27
325.0,15/01/2011,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.18,0.2424,0.55,0.0,3,25,28
326.0,15/01/2011,1.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.12544,2,18,20
327.0,15/01/2011,1.0,0.0,1.0,2.0,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.12544,0,12,12
328.0,15/01/2011,1.0,0.0,1.0,3.0,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,1,7,8
329.0,15/01/2011,1.0,0.0,1.0,4.0,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,0,5,5
330.0,15/01/2011,1.0,0.0,1.0,5.0,0.0,6.0,0.0,1.0,0.16,0.2273,0.59,0.0,0,1,1
331.0,15/01/2011,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.14,0.1667,0.63,0.14629999999999999,1,2,3
332.0,15/01/2011,1.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,0.14,0.2121,0.63,0.0,1,9,10
333.0,15/01/2011,1.0,0.0,1.0,8.0,0.0,6.0,0.0,1.0,0.14,0.1515,0.63,0.18802,1,22,23
334.0,15/01/2011,1.0,0.0,1.0,9.0,0.0,6.0,0.0,1.0,0.16,0.1818,0.64,0.18802,2,31,33
335.0,15/01/2011,1.0,0.0,1.0,10.0,0.0,6.0,0.0,1.0,0.18,0.197,0.59,0.22988,148,57,205
336.0,15/01/2011,1.0,0.0,1.0,11.0,0.0,6.0,0.0,1.0,0.2,0.197,0.55,0.31345999999999996,18,54,72
337.0,15/01/2011,1.0,0.0,1.0,12.0,0.0,6.0,0.0,1.0,0.24,0.2273,0.48,0.31345999999999996,15,74,89
338.0,15/01/2011,1.0,0.0,1.0,13.0,0.0,6.0,0.0,1.0,0.28,0.2576,0.38,0.41789999999999994,21,80,101
339.0,15/01/2011,1.0,0.0,1.0,14.0,0.0,6.0,0.0,1.0,0.3,0.2879,0.39,0.39704,26,92,118
340.0,15/01/2011,1.0,0.0,1.0,15.0,0.0,6.0,0.0,2.0,0.32,0.3182,0.36,0.2716,21,108,129
341.0,15/01/2011,1.0,0.0,1.0,16.0,0.0,6.0,0.0,2.0,0.34,0.3333,0.34,0.2716,33,95,128
342.0,15/01/2011,1.0,0.0,1.0,17.0,0.0,6.0,0.0,2.0,0.32,0.303,0.36,0.39704,29,54,83
343.0,15/01/2011,1.0,0.0,1.0,18.0,0.0,6.0,0.0,2.0,0.3,0.2879,0.45,0.35517999999999994,15,69,84
344.0,15/01/2011,1.0,0.0,1.0,19.0,0.0,6.0,0.0,2.0,0.32,0.303,0.39,0.35517999999999994,14,60,74
345.0,15/01/2011,1.0,0.0,1.0,20.0,0.0,6.0,0.0,2.0,0.32,0.303,0.39,0.35517999999999994,6,35,41
346.0,15/01/2011,1.0,0.0,1.0,21.0,0.0,6.0,0.0,2.0,0.32,0.303,0.39,0.31345999999999996,6,51,57
347.0,15/01/2011,1.0,0.0,1.0,22.0,0.0,6.0,0.0,2.0,0.3,0.3182,0.42,0.14629999999999999,0,26,26
348.0,15/01/2011,1.0,0.0,1.0,23.0,0.0,6.0,0.0,1.0,0.3,0.2879,0.45,0.39704,5,39,44
349.0,16/01/2011,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.56,0.0,6,33,39
350.0,16/01/2011,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.56,0.18802,4,19,23
351.0,16/01/2011,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.26,0.2879,0.56,0.12544,3,13,16
352.0,16/01/2011,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.22,0.2727,0.69,0.0,9,6,15
353.0,16/01/2011,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.56,0.22988,0,1,1
354.0,16/01/2011,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.56,0.22988,1,1,2
355.0,16/01/2011,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.56,0.22988,0,1,1
356.0,16/01/2011,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.24,0.2121,0.56,0.41789999999999994,0,3,3
357.0,16/01/2011,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.55,0.39704,0,18,18
358.0,16/01/2011,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.51,0.35517999999999994,3,29,32
359.0,16/01/2011,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.51,0.39704,8,71,79
361.0,16/01/2011,1.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.41,0.39704,29,75,104
362.0,16/01/2011,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.26,0.2273,0.35,0.41789999999999994,23,95,118
363.0,16/01/2011,1.0,0.0,1.0,14.0,0.0,0.0,0.0,199.0,0.28,0.2727,0.36,0.35517999999999994,22,69,91
364.0,16/01/2011,1.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.26,0.2424,0.38,0.35517999999999994,35,78,113
365.0,16/01/2011,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.22,0.2273,0.38,0.31345999999999996,22,77,99
366.0,16/01/2011,1.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.37,0.35517999999999994,23,82,105
367.0,16/01/2011,1.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,0.2,0.2121,0.4,0.22988,396,56,452
368.0,16/01/2011,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.18,0.197,0.47,0.18802,14,47,61
369.0,16/01/2011,1.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.18,0.197,0.51,0.22988,7,50,57
370.0,16/01/2011,1.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.18,0.197,0.51,0.22988,6,22,28
371.0,16/01/2011,1.0,0.0,1.0,22.0,0.0,0.0,0.0,2.0,0.2,0.2121,0.49,0.18802,2,19,21
372.0,16/01/2011,1.0,0.0,1.0,23.0,0.0,0.0,0.0,2.0,0.2,0.2273,0.4,0.14629999999999999,0,18,18
373.0,17/01/2011,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.2,0.197,0.47,0.31345999999999996,1,16,17
374.0,17/01/2011,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.2,0.197,0.44,0.2716,1,15,16
375.0,17/01/2011,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.18,0.1667,0.43,0.35517999999999994,0,8,8
376.0,17/01/2011,1.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.18,0.1818,0.43,0.2716,0,2,2
377.0,17/01/2011,1.0,0.0,1.0,4.0,1.0,1.0,0.0,2.0,0.18,0.197,0.43,0.18802,1,2,3
378.0,17/01/2011,1.0,0.0,1.0,5.0,1.0,1.0,0.0,2.0,0.18,0.197,0.43,0.22988,0,1,1
379.0,17/01/2011,1.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,0.18,0.1818,0.43,0.2716,0,5,5
380.0,17/01/2011,1.0,0.0,1.0,7.0,1.0,1.0,0.0,2.0,0.16,0.1818,0.5,0.18802,4,9,13
381.0,17/01/2011,1.0,0.0,1.0,8.0,1.0,1.0,0.0,2.0,0.16,0.1515,0.47,0.31345999999999996,3,30,33
382.0,17/01/2011,1.0,0.0,1.0,9.0,1.0,1.0,0.0,2.0,0.16,0.1515,0.47,0.31345999999999996,8,39,47
383.0,17/01/2011,1.0,0.0,1.0,10.0,1.0,1.0,0.0,2.0,0.16,0.1515,0.5,0.35517999999999994,7,50,57
384.0,17/01/2011,1.0,0.0,1.0,11.0,1.0,1.0,0.0,2.0,0.16,0.1515,0.55,0.2716,9,55,64
385.0,17/01/2011,1.0,0.0,1.0,12.0,1.0,1.0,0.0,2.0,0.18,0.197,0.47,0.18802,10,70,80
386.0,17/01/2011,1.0,0.0,1.0,13.0,1.0,1.0,0.0,2.0,0.18,0.197,0.47,0.18802,13,80,93
387.0,17/01/2011,1.0,0.0,1.0,14.0,1.0,1.0,0.0,2.0,0.18,0.2121,0.43,0.14629999999999999,12,74,86
388.0,17/01/2011,1.0,0.0,1.0,15.0,1.0,1.0,0.0,2.0,0.2,0.2121,0.47,0.22988,21,72,93
389.0,17/01/2011,1.0,0.0,1.0,16.0,1.0,0.0,0.0,2.0,0.2,0.2121,0.47,0.22988,6,76,82
390.0,17/01/2011,1.0,0.0,1.0,17.0,1.0,1.0,0.0,1.0,0.2,0.197,0.51,0.2716,4,67,71
391.0,17/01/2011,1.0,0.0,1.0,18.0,1.0,1.0,0.0,2.0,0.18,0.1667,0.55,0.35517999999999994,7,85,92
392.0,17/01/2011,1.0,0.0,1.0,19.0,1.0,1.0,0.0,3.0,0.18,0.1818,0.59,0.2716,2,58,60
393.0,17/01/2011,1.0,0.0,1.0,20.0,1.0,1.0,0.0,3.0,0.16,0.1515,0.8,0.2716,4,29,33
394.0,17/01/2011,1.0,0.0,1.0,21.0,1.0,1.0,0.0,3.0,0.16,0.1515,0.8,0.2716,3,24,27
395.0,17/01/2011,1.0,0.0,1.0,22.0,1.0,1.0,0.0,3.0,0.14,0.1212,0.93,0.35517999999999994,0,13,13
396.0,17/01/2011,1.0,0.0,1.0,23.0,1.0,1.0,0.0,3.0,0.16,0.1364,0.86,0.39704,1,3,4
397.0,18/01/2011,1.0,0.0,1.0,12.0,0.0,2.0,1.0,679.0,0.2,0.1818,0.86,0.45976,0,3,3
398.0,18/01/2011,1.0,0.0,1.0,13.0,0.0,2.0,1.0,2.0,0.2,0.197,0.86,0.31345999999999996,0,22,22
399.0,18/01/2011,1.0,0.0,1.0,14.0,0.0,2.0,1.0,2.0,0.22,0.2273,0.8,0.22988,2,26,28
400.0,18/01/2011,1.0,0.0,1.0,15.0,0.0,2.0,1.0,2.0,0.22,0.2273,0.87,0.22988,3,32,35
401.0,18/01/2011,1.0,0.0,1.0,16.0,0.0,2.0,1.0,2.0,0.22,0.2273,0.87,0.2716,0,61,61
402.0,18/01/2011,1.0,0.0,1.0,17.0,0.0,2.0,1.0,2.0,0.22,0.2273,0.82,0.2716,1,124,125
403.0,18/01/2011,1.0,0.0,1.0,18.0,0.0,2.0,1.0,2.0,0.22,0.2273,0.8,0.22988,1,132,133
404.0,18/01/2011,1.0,0.0,1.0,19.0,0.0,1.0,1.0,2.0,0.22,0.2273,0.8,0.18802,1,98,99
405.0,18/01/2011,1.0,0.0,1.0,20.0,0.0,2.0,1.0,2.0,0.22,0.2727,0.87,0.0,0,83,83
406.0,18/01/2011,1.0,0.0,1.0,21.0,0.0,2.0,1.0,2.0,0.22,0.2424,0.93,0.14629999999999999,0,41,41
407.0,18/01/2011,1.0,0.0,1.0,22.0,0.0,2.0,1.0,2.0,0.22,0.2576,0.93,0.12544,0,33,33
408.0,18/01/2011,1.0,0.0,1.0,23.0,0.0,2.0,1.0,2.0,0.22,0.2727,0.93,0.0,1,19,20
409.0,19/01/2011,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.22,0.2727,0.93,0.0,0,3,3
410.0,19/01/2011,1.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,0.22,0.2273,0.93,0.18802,1,6,7
