yr,hr,holiday,workingday,temp,atemp,hum,windspeed,cnt,season_2,season_3,season_4,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,weathersit_2,weathersit_3,weathersit_4
0,6.0,0,1.0,0.475,0.4939,1.0,0.1053250264488068,0.0074850299401197,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,2.0,0,1.0,0.8291666666666666,0.7817999999999999,0.85,0.1578699894204772,0.1010479041916167,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,21.0,0,1.0,0.6208333333333333,0.6,0.92,0.6842600211590455,0.2776946107784431,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,10.0,0,0.0,0.3083333333333333,0.35760000000000003,0.75,0.1053250264488068,0.0157185628742515,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,14.0,0,1.0,0.8291666666666666,0.7666999999999999,0.6900000000000001,0.3508875044081345,0.1377245508982036,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,19.0,0,1.0,0.9125000000000001,0.8120999999999999,0.5599999999999999,0.4912425061713882,0.3188622754491018,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,,0,1.0,0.35,0.37270000000000003,0.9,0.1578699894204772,0.0029940119760479,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0,1.0,0,1.0,0.4541666666666667,0.4788,0.9600000000000001,0.0,0.0711077844311377,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,2.0,0,1.0,0.5166666666666667,0.5242,0.44999999999999996,0.333372516750911,0.0838323353293413,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,22.0,0,0.0,0.8083333333333332,0.7515,0.73,0.1228400141060303,0.2350299401197605,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,23.0,0,1.0,0.85,0.8272999999999999,0.89,0.1053250264488068,0.2065868263473054,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,13.0,0,0.0,0.9333333333333332,0.8423999999999999,0.5599999999999999,0.3508875044081345,0.1946107784431137,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,9.0,0,1.0,0.3916666666666667,0.403,0.9600000000000001,0.1930175149876572,0.0741017964071856,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,19.0,0,1.0,0.8708333333333333,0.7817999999999999,0.63,0.2280474903021041,0.3218562874251497,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,23.0,0,1.0,0.475,0.4939,0.61,0.1578699894204772,0.1369760479041916,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,4.0,0,1.0,0.2875,0.32730000000000004,0.59,0.1053250264488068,0.0059880239520958,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,19.0,0,1.0,0.725,0.7061,0.76,0.3860350299753144,0.2163173652694611,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,9.0,0,1.0,0.3916666666666667,0.4182,0.76,0.1053250264488068,0.0965568862275449,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0,1.0,0,1.0,0.725,0.6152,1.0,0.1053250264488068,0.1392215568862275,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,7.0,0,1.0,0.49583333333333346,0.5091,0.97,0.0,0.0037425149700598,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,,0,1.0,0.49583333333333346,0.5091,0.97,0.0,0.1017964071856287,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,6.0,0,1.0,0.7041666666666666,0.6606,0.98,0.2280474903021041,0.0044910179640718,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,5.0,0,0.0,0.6416666666666667,0.6152,1.0,0.0,0.029940119760479,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,5.0,0,0.0,0.725,0.6909,0.93,0.0,0.0508982035928143,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,9.0,0,1.0,0.2875,0.2818,1.0,0.333372516750911,0.0052395209580838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,22.0,0,1.0,0.5583333333333335,0.5545,0.74,0.3508875044081345,0.1684131736526946,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,3.0,0,1.0,0.6625000000000001,0.6303,0.98,0.1228400141060303,0.0411676646706586,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1,20.0,0,1.0,0.43333333333333346,0.403,0.64,0.4210650052897614,0.4543413173652695,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,8.0,0,1.0,0.43333333333333346,0.4333,0.68,0.1930175149876572,0.0149700598802395,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,20.0,0,1.0,0.5166666666666667,0.5242,0.5,0.4562125308569413,0.4326347305389222,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,2.0,0,0.0,0.5583333333333335,0.5697,0.5599999999999999,0.1930175149876572,0.1002994011976047,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,20.0,1,0.0,0.35,0.32730000000000004,0.63,0.3860350299753144,0.1437125748502994,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,21.0,0,0.0,0.9958333333333333,0.8879,0.5,0.0,0.2529940119760479,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,21.0,0,1.0,0.8083333333333332,0.7515,0.66,0.2631950158692841,0.4221556886227545,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1.0,0,1.0,0.6,0.5848,0.57,0.1228400141060303,0.1729041916167664,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,9.0,0,1.0,0.6208333333333333,0.6,0.98,0.333372516750911,0.0658682634730538,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1,20.0,0,1.0,0.7041666666666666,0.6909,0.88,0.2280474903021041,0.5404191616766467,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,12.0,0,0.0,0.49583333333333346,0.5091,0.97,0.298224991183731,0.0583832335329341,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,21.0,0,0.0,0.7875000000000001,0.7363999999999999,0.89,0.0,0.3016467065868263,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,18.0,0,0.0,0.5166666666666667,0.5242,0.6900000000000001,0.333372516750911,0.3038922155688623,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,7.0,0,1.0,0.6208333333333333,0.6,0.74,0.1930175149876572,0.0029940119760479,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,10.0,0,1.0,0.2666666666666666,0.34240000000000004,1.0,0.0,0.0703592814371257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,4.0,0,1.0,0.43333333333333346,0.403,1.0,0.4210650052897614,0.0052395209580838,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,19.0,0,0.0,0.8291666666666666,0.7969999999999999,0.9400000000000001,0.4210650052897614,0.2664670658682635,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,3.0,1,0.0,0.4125,0.4333,0.81,0.1053250264488068,0.0336826347305389,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0,4.0,0,1.0,0.2666666666666666,0.2818,0.79,0.2280474903021041,0.0022455089820359,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,2.0,0,0.0,0.8708333333333333,0.8272999999999999,0.81,0.3508875044081345,0.1654191616766467,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,14.0,0,0.0,0.49583333333333346,0.5091,1.0,0.1228400141060303,0.3016467065868263,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
1,8.0,0,1.0,0.6625000000000001,0.6303,1.0,0.3508875044081345,0.0104790419161676,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1,11.0,0,1.0,0.7041666666666666,0.6909,0.88,0.1930175149876572,0.5014970059880239,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,21.0,0,1.0,0.5166666666666667,0.5242,0.73,0.1228400141060303,0.343562874251497,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
0,2.0,0,1.0,0.4541666666666667,0.4636,0.91,0.1053250264488068,0.0419161676646706,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,17.0,0,1.0,0.975,0.8879,0.5599999999999999,0.298224991183731,0.1190119760479041,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,3.0,0,0.0,0.35,0.34240000000000004,1.0,0.333372516750911,0.0247005988023952,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,7.0,0,1.0,0.7666666666666667,0.7061,0.93,0.1930175149876572,0.0022455089820359,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,17.0,0,1.0,1.0,0.8727,0.4,0.2280474903021041,0.2312874251497006,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,18.0,0,1.0,0.6208333333333333,0.6,0.98,0.1228400141060303,0.0793413173652694,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1,12.0,0,1.0,0.85,0.7969999999999999,0.81,0.1228400141060303,0.2956586826347305,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1,11.0,0,1.0,0.3916666666666667,0.4182,0.85,0.1053250264488068,0.3720059880239521,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,10.0,0,1.0,0.7458333333333333,0.7061,0.88,0.1578699894204772,0.3824850299401198,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,16.0,0,1.0,0.975,0.8423999999999999,0.44999999999999996,0.2631950158692841,0.1511976047904192,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,11.0,0,0.0,0.2875,0.32730000000000004,1.0,0.1053250264488068,0.0067365269461077,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
